id	type
FGFR1OP	protein_coding
CCR6	protein_coding
GPR31	protein_coding
LOC105378123	lncRNA
TCP10L2	protein_coding
LOC100420305	pseudogene
HPAT5	lncRNA
UNC93A	protein_coding
TTLL2	protein_coding
LOC100421518	pseudogene
TCP10	transcribed_pseudogene
LOC105378127	lncRNA
LINC02538	lncRNA
LINC02487	lncRNA
LOC100422263	pseudogene
LINC01558	lncRNA
LOC441179	lncRNA
AFDN-DT	lncRNA
AFDN	protein_coding
HGC6.3	protein_coding
KIF25-AS1	lncRNA
KIF25	protein_coding
FRMD1	protein_coding
LOC105378137	lncRNA
LOC101929420	lncRNA
CTAGE13P	pseudogene
DACT2	protein_coding
SMOC2	protein_coding
LOC105378146	lncRNA
LOC101929460	lncRNA
LOC102724357	lncRNA
LINC01615	lncRNA
LINC02544	lncRNA
LOC101929523	lncRNA
THBS2	protein_coding
VTA1P1	pseudogene
WDR27	protein_coding
C6orf120	protein_coding
PHF10	protein_coding
TCTE3	protein_coding
ERMARD	protein_coding
LINC00242	lncRNA
LINC00574	lncRNA
LOC102724511	lncRNA
RPL12P23	pseudogene
LOC154449	lncRNA
LOC285804	lncRNA
LINC01624	lncRNA
DLL1	protein_coding
FAM120B	protein_coding
MIR4644	miRNA
PSMB1	protein_coding
TBP	protein_coding
PDCD2	protein_coding
OR4F7P	pseudogene
WBP1LP8	pseudogene
RPL23AP47	pseudogene
LOC102723672	lncRNA
LOC100507642	lncRNA
LOC105375115	lncRNA
FAM20C	protein_coding
LOC442497	lncRNA
PDGFA	protein_coding
HRAT92	lncRNA
PRKAR1B	protein_coding
PRKAR1B-AS2	lncRNA
PRKAR1B-AS1	lncRNA
DNAAF5	protein_coding
SUN1	protein_coding
GET4	protein_coding
ADAP1	protein_coding
COX19	protein_coding
C7orf50	protein_coding
CYP2W1	protein_coding
MIR339	miRNA
GPR146	protein_coding
GPER1	protein_coding
ZFAND2A	protein_coding
LOC101927021	lncRNA
UNCX	protein_coding
MICALL2	protein_coding
INTS1	protein_coding
MAFK	protein_coding
LOC100128653	lncRNA
TMEM184A	protein_coding
PSMG3	protein_coding
PSMG3-AS1	lncRNA
TFAMP1	transcribed_pseudogene
ELFN1	protein_coding
ELFN1-AS1	lncRNA
MAD1L1	protein_coding
MIR4655	miRNA
SNORA114	snoRNA
MRM2	protein_coding
NUDT1	protein_coding
SNX8	protein_coding
MIR6836	miRNA
IMMP1LP3	pseudogene
EIF3B	protein_coding
LOC645357	pseudogene
LOC402634	pseudogene
CHST12	protein_coding
GRIFIN	protein_coding
LFNG	protein_coding
MIR4648	miRNA
BRAT1	protein_coding
IQCE	protein_coding
TTYH3	protein_coding
AMZ1	protein_coding
GNA12	protein_coding
LOC100131264	pseudogene
CARD11	protein_coding
RN7SKP130	pseudogene
LOC100129603	lncRNA
SDK1	protein_coding
RPL21P72	pseudogene
LOC100421742	pseudogene
LOC105375131	lncRNA
CYP3A54P	pseudogene
FOXK1	protein_coding
SNORD13P2	pseudogene
AP5Z1	protein_coding
MIR4656	miRNA
RADIL	protein_coding
SNORD165	snoRNA
PAPOLB	protein_coding
RPL22P16	pseudogene
MMD2	protein_coding
RNF216P1	transcribed_pseudogene
SPDYE19P	pseudogene
RBAK-RBAKDN	protein_coding
RBAK	protein_coding
RBAKDN	lncRNA
OR10AH1P	pseudogene
ZNF890P	transcribed_pseudogene
RNU6-215P	pseudogene
WIPI2	protein_coding
SLC29A4	protein_coding
TNRC18	protein_coding
LOC100129484	protein_coding
FBXL18	protein_coding
MIR589	miRNA
LOC221946	lncRNA
ACTB	protein_coding
LOC100288712	pseudogene
FSCN1	protein_coding
RNF216	protein_coding
RNF216-IT1	lncRNA
MIR6874	miRNA
ZNF815P	transcribed_pseudogene
RN7SL556P	pseudogene
OCM	protein_coding
CCZ1	protein_coding
RSPH10B	protein_coding
PMS2	protein_coding
AIMP2	protein_coding
SNORA80D	snoRNA
EIF2AK1	protein_coding
ANKRD61	protein_coding
RN7SL851P	pseudogene
RNU6-218P	pseudogene
USP42	protein_coding
CYTH3	protein_coding
FAM220A	protein_coding
RPSAP73	pseudogene
RAC1	protein_coding
DAGLB	protein_coding
KDELR2	protein_coding
RPL31P34	pseudogene
GRID2IP	protein_coding
ZDHHC4	protein_coding
C7orf26	protein_coding
ZNF853	protein_coding
ZNF316	protein_coding
LOC100419773	pseudogene
ZNF12	protein_coding
PMS2CL	transcribed_pseudogene
RSPH10B2	protein_coding
CCZ1B	protein_coding
OR7E39P	pseudogene
UNC93B2	pseudogene
OR7E136P	pseudogene
OR7E59P	pseudogene
LOC100420863	pseudogene
ALG1L5P	pseudogene
FAM86LP	pseudogene
MIR3683	miRNA
LOC100131257	transcribed_pseudogene
C1GALT1	protein_coding
LOC101927354	lncRNA
COL28A1	protein_coding
LOC101927391	lncRNA
MIOS	protein_coding
RPA3	protein_coding
UMAD1	protein_coding
LOC100533631	pseudogene
RPL23AP51	pseudogene
RNU6-534P	pseudogene
CCNB2P1	pseudogene
GLCCI1-DT	lncRNA
GLCCI1	protein_coding
LOC100421597	pseudogene
ICA1	protein_coding
LOC100505938	lncRNA
NXPH1	protein_coding
RPL9P19	pseudogene
GAPDHP68	pseudogene
PER4	transcribed_pseudogene
LOC340268	pseudogene
MGC4859	lncRNA
HSPA8P8	pseudogene
LOC101154643	pseudogene
LOC100131472	lncRNA
NDUFA4	protein_coding
PHF14	protein_coding
RPL23AP52	pseudogene
NPM1P11	pseudogene
THSD7A	protein_coding
LOC100421595	pseudogene
TMEM106B	protein_coding
VWDE	protein_coding
LOC100419641	pseudogene
LOC389465	pseudogene
TAS2R2P	pseudogene
LOC102725191	lncRNA
SCIN	protein_coding
LOC100505995	pseudogene
ARL4A	protein_coding
RN7SKP228	pseudogene
RBMX2P4	pseudogene
RPL26P21	pseudogene
ETV1	protein_coding
LOC100423044	pseudogene
RPL6P21	pseudogene
DGKB	protein_coding
EEF1A1P26	pseudogene
GTF3AP5	pseudogene
AGMO	protein_coding
MEOX2	protein_coding
LOC105375166	lncRNA
LINC02587	lncRNA
RPL36AP26	pseudogene
CRPPA	protein_coding
RPL36AP29	pseudogene
CRPPA-AS1	lncRNA
SOSTDC1	protein_coding
LRRC72	protein_coding
LOC317727	pseudogene
ANKMY2	protein_coding
BZW2	protein_coding
TSPAN13	protein_coding
AGR2	protein_coding
LOC100287613	pseudogene
AGR3	protein_coding
RAD17P1	pseudogene
LOC100131425	pseudogene
BRWD1P3	pseudogene
AHR	protein_coding
KCCAT333	lncRNA
LOC101927630	lncRNA
SNX13	protein_coding
RNMTL1P2	pseudogene
PRPS1L1	protein_coding
HDAC9	protein_coding
MIR1302-6	miRNA
LOC100419901	pseudogene
RN7SKP266	pseudogene
NPM1P13	pseudogene
TWIST1	protein_coding
FERD3L	protein_coding
TWISTNB	protein_coding
MIR3146	miRNA
TMEM196	protein_coding
LOC101927668	lncRNA
RPL21P75	pseudogene
MACC1	protein_coding
MACC1-AS1	lncRNA
LOC100506098	lncRNA
LOC101927769	lncRNA
LOC101927811	lncRNA
ITGB8	protein_coding
EEF1A1P27	pseudogene
LOC402641	pseudogene
ABCB5	protein_coding
SP8	protein_coding
RPL23P8	transcribed_pseudogene
LINC01162	lncRNA
RPS26P30	pseudogene
RN7SL542P	pseudogene
ASS1P11	pseudogene
RNU1-15P	pseudogene
SP4	protein_coding
MIR1183	miRNA
DNAH11	protein_coding
CDCA7L	protein_coding
RAPGEF5	protein_coding
RNA5SP227	pseudogene
STEAP1B	protein_coding
EEF1A1P6	pseudogene
LOC100506178	lncRNA
LOC401312	lncRNA
IL6-AS1	lncRNA
IL6	protein_coding
MTCYBP42	pseudogene
RPS26P32	pseudogene
TOMM7	protein_coding
SNHG26	lncRNA
SNORD93	snoRNA
RPL12P10	pseudogene
FAM126A	protein_coding
KLHL7-DT	lncRNA
KLHL7	protein_coding
AK3P3	pseudogene
NUP42	protein_coding
GPNMB	protein_coding
MALSU1	protein_coding
IGF2BP3	protein_coding
SNORD65C	snoRNA
RNU7-143P	pseudogene
LOC389473	pseudogene
RPS2P32	transcribed_pseudogene
TRA2A	protein_coding
LOC442517	pseudogene
CLK2P1	transcribed_pseudogene
CCDC126	protein_coding
FCF1P1	pseudogene
FAM221A	protein_coding
STK31	protein_coding
PCMTD1P3	pseudogene
TPT1P7	pseudogene
RNA5SP228	pseudogene
NPY	protein_coding
RNU6-1103P	pseudogene
MPP6	protein_coding
SUMO2P14	pseudogene
GSDME	protein_coding
OSBPL3	protein_coding
SNRPCP19	pseudogene
CYCS	protein_coding
C7orf31	protein_coding
RPL7AP41	pseudogene
NPVF	protein_coding
TSEN15P3	pseudogene
LOC646588	lncRNA
UBA52P1	pseudogene
MIR148A	miRNA
NFE2L3	protein_coding
HNRNPA2B1	protein_coding
CBX3	protein_coding
RPL23P7	pseudogene
SNX10	protein_coding
LOC105375304	lncRNA
LOC441204	lncRNA
KIAA0087	lncRNA
LINC02860	lncRNA
SKAP2	protein_coding
RPL7AP38	pseudogene
HMGB3P20	pseudogene
TPM3P4	pseudogene
NHP2P2	pseudogene
HOXA1	protein_coding
HOTAIRM1	lncRNA
HOXA2	protein_coding
HOXA3	protein_coding
HOXA-AS2	lncRNA
HOXA4	protein_coding
HOXA-AS3	lncRNA
HOXA5	protein_coding
HOXA6	protein_coding
HOXA7	protein_coding
HOXA10-HOXA9	lncRNA
HOXA9	protein_coding
HOXA10-AS	lncRNA
MIR196B	miRNA
HOXA10	protein_coding
HOXA11	protein_coding
HOXA11-AS	lncRNA
HOXA13	protein_coding
HOTTIP	lncRNA
EVX1-AS	lncRNA
EVX1	protein_coding
RPL35P4	pseudogene
EIF4HP1	pseudogene
PSMC1P2	pseudogene
LOC442292	pseudogene
HIBADH	protein_coding
TSL	lncRNA
TAX1BP1	protein_coding
JAZF1	protein_coding
RNU6-979P	pseudogene
JAZF1-AS1	lncRNA
PPIAP80	pseudogene
CREB5	protein_coding
RPS2P30	pseudogene
TRIL	protein_coding
LOC100506497	lncRNA
CPVL	protein_coding
LOC101928168	lncRNA
CHN2	protein_coding
CHN2-AS1	lncRNA
NANOGP4	pseudogene
LOC646745	pseudogene
PRR15	protein_coding
TMSB4XP3	pseudogene
LOC646762	lncRNA
MIR550A3	miRNA
ZNRF2P2	transcribed_pseudogene
DPY19L2P3	transcribed_pseudogene
WIPF3	protein_coding
SCRN1	protein_coding
FKBP14	protein_coding
PLEKHA8	protein_coding
MTURN	protein_coding
RPS27P16	pseudogene
LOC105375218	lncRNA
ZNRF2	protein_coding
MIR550A1	miRNA
MIR550B1	miRNA
DKFZP586I1420	transcribed_pseudogene
LINC01176	lncRNA
NOD1	protein_coding
GGCT	protein_coding
LOC100287825	pseudogene
GARS-DT	lncRNA
GARS1	protein_coding
CRHR2	protein_coding
INMT-MINDY4	lncRNA
INMT	protein_coding
MINDY4	protein_coding
OSBPL9P6	pseudogene
AQP1	protein_coding
GHRHR	protein_coding
ADCYAP1R1	protein_coding
NEUROD6	protein_coding
ITPRID1	protein_coding
PPP1R17	protein_coding
PDE1C	protein_coding
SNX2P2	pseudogene
LOC100130673	transcribed_pseudogene
SLC25A5P5	pseudogene
LSM5	protein_coding
AVL9	protein_coding
DPY19L1P1	transcribed_pseudogene
ZNRF2P1	transcribed_pseudogene
MIR550A2	miRNA
MIR550B2	miRNA
LINC00997	lncRNA
DPY19L1P2	transcribed_pseudogene
KBTBD2	protein_coding
RP9P	transcribed_pseudogene
FKBP9	protein_coding
RNU6-388P	pseudogene
NT5C3A	protein_coding
RPS29P14	pseudogene
RN7SL505P	pseudogene
RP9	protein_coding
BBS9	protein_coding
RNA5SP229	pseudogene
LOC100421336	pseudogene
BMPER	protein_coding
RNU6-438P	pseudogene
NPSR1-AS1	lncRNA
NPSR1	protein_coding
RPL7P31	pseudogene
NCAPD2P1	pseudogene
RN7SL132P	pseudogene
DPY19L1	protein_coding
MIR548N	miRNA
DPY19L2P1	transcribed_pseudogene
S100A11P2	pseudogene
TBX20	protein_coding
LOC401324	lncRNA
HERPUD2	protein_coding
LOC101930085	lncRNA
LOC100506725	lncRNA
SEPTIN7-AS1	lncRNA
LOC442293	pseudogene
SEPTIN7	protein_coding
RNU6-1085P	pseudogene
LOC100419774	pseudogene
SEPTIN7P3	pseudogene
PPP1R14BP4	pseudogene
LOC101928618	lncRNA
MARK2P13	pseudogene
MARK2P7	pseudogene
EEPD1	protein_coding
KIAA0895	protein_coding
ANLN	protein_coding
AOAH	protein_coding
AOAH-IT1	lncRNA
NPM1P18	pseudogene
ELMO1	protein_coding
MIR1200	miRNA
ELMO1-AS1	lncRNA
RPS17P13	pseudogene
RNU6-565P	pseudogene
RPS10P14	pseudogene
NECAP1P1	pseudogene
GPR141	protein_coding
GPR141BP	pseudogene
NME8	protein_coding
SFRP4	protein_coding
EPDR1	protein_coding
STARD3NL	protein_coding
TRG	other
TRGC2	C_region
TRGJ2	J_segment
TRGJP2	J_segment
TARP	protein_coding
TRGC1	C_region
TRGJ1	J_segment
TRGJP	J_segment
TRGJP1	J_segment
TRGV11	V_segment_pseudogene
TRGVB	V_segment_pseudogene
TRGV10	V_segment_pseudogene
LOC103689914	pseudogene
TRGV9	V_segment
TRGVA	V_segment_pseudogene
TRGV8	V_segment
TRGV7	V_segment_pseudogene
TRGV6	V_segment_pseudogene
TRG-AS1	lncRNA
TRGV5P	V_segment_pseudogene
TRGV5	V_segment
TRGV4	V_segment
TRGV3	V_segment
TRGV2	V_segment
TRGV1	V_segment_pseudogene
AMPH	protein_coding
RN7SL83P	pseudogene
KRT8P20	pseudogene
FAM183BP	transcribed_pseudogene
VPS41	protein_coding
POU6F2	protein_coding
POU6F2-AS2	lncRNA
SNORA20B	snoRNA
POU6F2-AS1	lncRNA
YAE1	protein_coding
LOC100101126	pseudogene
LOC646999	pseudogene
RALA	protein_coding
LINC00265	lncRNA
RNU6-719P	pseudogene
CICP22	pseudogene
LOC100422519	pseudogene
LOC100129321	pseudogene
RWDD4P2	pseudogene
RN7SL496P	pseudogene
LOC112267983	lncRNA
CDK13	protein_coding
HIGD1AP7	pseudogene
MPLKIP	protein_coding
SUGCT	protein_coding
THUMPD3P1	pseudogene
LINC01450	lncRNA
LINC01449	lncRNA
INHBA	protein_coding
INHBA-AS1	lncRNA
GLI3	protein_coding
HMGN2P30	pseudogene
LINC01448	lncRNA
TCP1P1	pseudogene
C7orf25	protein_coding
PSMA2	protein_coding
MRPL32	protein_coding
HECW1	protein_coding
HECW1-IT1	lncRNA
MIR3943	miRNA
RNU7-35P	pseudogene
RNU6-575P	pseudogene
RPL18AP10	pseudogene
LUARIS	lncRNA
STK17A	protein_coding
COA1	protein_coding
BLVRA	protein_coding
URGCP-MRPS24	protein_coding
MRPS24	protein_coding
URGCP	protein_coding
TUBG1P	pseudogene
UBE2D4	protein_coding
POLR2J4	transcribed_pseudogene
SPDYE1	protein_coding
RASA4CP	transcribed_pseudogene
LINC00957	lncRNA
DBNL	protein_coding
MIR6837	miRNA
PGAM2	protein_coding
POLM	protein_coding
MIR6838	miRNA
AEBP1	protein_coding
MIR4649	miRNA
POLD2	protein_coding
RNA5SP230	pseudogene
MYL7	protein_coding
GCK	protein_coding
YKT6	protein_coding
CAMK2B	protein_coding
NUDCD3	protein_coding
RPL32P18	pseudogene
RNU6-1097P	pseudogene
RPL36AP27	pseudogene
NPC1L1	protein_coding
DDX56	protein_coding
TMED4	protein_coding
OGDH	protein_coding
ZMIZ2	protein_coding
PPIA	protein_coding
H2AZ2	protein_coding
PURB	protein_coding
MIR4657	miRNA
MRPS23P1	pseudogene
MYO1G	protein_coding
SNHG15	lncRNA
SNORA9	snoRNA
CCM2	protein_coding
NACAD	protein_coding
TBRG4	protein_coding
SNORA5A	snoRNA
SNORA5C	snoRNA
SNORA5B	snoRNA
RAMP3	protein_coding
LOC100419775	pseudogene
ELK1P1	pseudogene
ADCY1	protein_coding
SEPTIN7P2	transcribed_pseudogene
RNU6-241P	pseudogene
LOC730234	lncRNA
CICP20	pseudogene
SEPTIN14P7	pseudogene
RNU6-326P	pseudogene
IGFBP1	protein_coding
IGFBP3	protein_coding
RNU7-76P	pseudogene
FTLP15	pseudogene
TTC4P1	pseudogene
ZNF619P1	pseudogene
HMGN1P19	pseudogene
LOC730338	lncRNA
EPS15P1	pseudogene
MRPL42P4	pseudogene
LOC647145	pseudogene
TNS3	protein_coding
SNORD151	snoRNA
LINC01447	lncRNA
C7orf65	protein_coding
LINC00525	lncRNA
PKD1L1	protein_coding
C7orf69	lncRNA
HUS1	protein_coding
SUN3	protein_coding
C7orf57	protein_coding
UPP1	protein_coding
ABCA13	protein_coding
CDC14BL	pseudogene
GDI2P1	pseudogene
CDC14C	protein_coding
DDX43P2	pseudogene
VWC2	protein_coding
ZPBP	protein_coding
GNL2P1	pseudogene
SPATA48	protein_coding
IKZF1	protein_coding
RNU6-1091P	pseudogene
FIGNL1	protein_coding
DDC	protein_coding
DDC-AS1	lncRNA
GRB10	protein_coding
RPL39P23	pseudogene
COBL	protein_coding
RPL7L1P2	pseudogene
CICP17	pseudogene
LOC100133177	pseudogene
LOC107986794	lncRNA
ROBO2P1	pseudogene
RN7SL292P	pseudogene
SGO1P2	pseudogene
LOC392027	pseudogene
POM121L12	protein_coding
HAUS6P1	pseudogene
RNF138P2	pseudogene
RNU1-14P	pseudogene
RN7SKP218	pseudogene
LINC01446	lncRNA
RNU2-29P	pseudogene
RAC1P9	pseudogene
HAUS6P3	pseudogene
LINC01445	lncRNA
SLC25A5P3	pseudogene
VSTM2A	protein_coding
VSTM2A-OT1	lncRNA
RNU6-1125P	pseudogene
RPL31P35	pseudogene
SEC61G	protein_coding
LOC100996654	lncRNA
LOC643168	pseudogene
EGFR	protein_coding
EGFR-AS1	lncRNA
ELDR	lncRNA
LOC100130121	pseudogene
CALM1P2	pseudogene
LOC100129276	pseudogene
LANCL2	protein_coding
VOPP1	protein_coding
CDC42P2	pseudogene
TUBBP6	pseudogene
LOC643348	pseudogene
FKBP9P1	transcribed_pseudogene
RNU6-389P	pseudogene
LOC100420539	pseudogene
SUMO2P3	pseudogene
CICP11	pseudogene
LOC100419984	pseudogene
PSPHP1	pseudogene
RNU6-1126P	pseudogene
SEPTIN14	protein_coding
CICP12	pseudogene
LOC100420540	pseudogene
LOC101409255	pseudogene
ZNF713	protein_coding
MRPS17	protein_coding
NIPSNAP2	protein_coding
PSPH	protein_coding
CCT6A	protein_coding
SNORA22B	snoRNA
SNORA15	snoRNA
SUMF2	protein_coding
PHKG1	protein_coding
CHCHD2	protein_coding
NUPR2	protein_coding
LOC442309	pseudogene
LOC100130909	pseudogene
CCNJP1	pseudogene
LOC441228	pseudogene
LOC154937	pseudogene
RNU6-1335P	pseudogene
SEPTIN14P24	pseudogene
CICP8	pseudogene
LOC100419985	pseudogene
LOC100533648	pseudogene
LOC100419986	pseudogene
LOC100533649	pseudogene
RNU6-1052P	pseudogene
LOC650226	transcribed_pseudogene
LOC728376	pseudogene
LOC100240728	lncRNA
RBM22P3	pseudogene
DKFZp434L192	lncRNA
VN1R24P	pseudogene
NMD3P2	pseudogene
LOC100419642	pseudogene
LOC101928401	lncRNA
VN1R25P	pseudogene
LOC100130210	pseudogene
LOC346296	pseudogene
LOC100289196	pseudogene
TRIM60P16	pseudogene
LOC100533632	pseudogene
VN1R26P	pseudogene
LOC100533633	pseudogene
LOC728416	pseudogene
LOC100533652	pseudogene
CICP28	pseudogene
LOC401357	lncRNA
LOC100419987	pseudogene
LOC100533650	pseudogene
LOC100533651	pseudogene
LOC100507393	pseudogene
LOC100130849	transcribed_pseudogene
MIR4283-1	miRNA
TNRC18P3	pseudogene
SLC29A4P1	pseudogene
PHKG1P4	pseudogene
LOC100418714	pseudogene
ZNF479	protein_coding
LOC100101483	pseudogene
VN1R27P	pseudogene
GUSBP10	transcribed_pseudogene
MTATP6P8	pseudogene
MTCO3P10	pseudogene
MTND4P4	pseudogene
MTND5P6	pseudogene
MTND6P29	pseudogene
MTCYBP29	pseudogene
MTND1P4	pseudogene
NMTRQ-TTG13-1	pseudogene
MTND2P6	pseudogene
MTCO1P10	pseudogene
MTCO2P10	pseudogene
MTATP6P10	pseudogene
MTCO3P4	pseudogene
MTND4LP4	pseudogene
MTND4P5	pseudogene
MTND5P7	pseudogene
MTCYBP5	pseudogene
GUSBP12	pseudogene
LOC105375297	lncRNA
RNU7-157P	pseudogene
LOC100419779	pseudogene
LOC100653233	lncRNA
MIR3147	miRNA
VN1R28P	pseudogene
SAPCD2P2	pseudogene
ZNF716	protein_coding
VN1R29P	pseudogene
NCOR1P3	pseudogene
LOC100420545	pseudogene
BSNDP4	pseudogene
LOC100420541	pseudogene
RNU6-417P	pseudogene
LOC100419991	pseudogene
ZNF90P3	pseudogene
SAPCD2P4	pseudogene
SEPTIN14P1	pseudogene
LOC100421386	pseudogene
PHKG1P1	pseudogene
SEPTIN7P4	pseudogene
ZNF733P	transcribed_pseudogene
ARAFP3	pseudogene
VN1R30P	pseudogene
LOC102724738	transcribed_pseudogene
LOC100287704	lncRNA
VN1R31P	pseudogene
VN1R32P	pseudogene
LOC100287834	lncRNA
SLC25A1P2	pseudogene
VN1R33P	pseudogene
ARAFP2	pseudogene
ZNF734P	pseudogene
SEPTIN7P5	pseudogene
PHKG1P2	pseudogene
SLC29A4P2	pseudogene
TNRC18P2	pseudogene
MIR4283-2	miRNA
GABPAP	pseudogene
NMD3P1	pseudogene
SLC25A1P3	pseudogene
VN1R34P	pseudogene
ARAFP1	pseudogene
VN1R35P	pseudogene
VN1R36P	pseudogene
ZNF722P	transcribed_pseudogene
LINC01005	lncRNA
ZNF727	protein_coding
TRIM60P17	pseudogene
GUSBP6	pseudogene
MTND4P2	pseudogene
MTND4LP2	pseudogene
MTND3P2	pseudogene
MTCO3P8	pseudogene
MTATP6P18	pseudogene
MTCO2P8	pseudogene
MTCO1P8	pseudogene
MTND2P4	pseudogene
MTND1P2	pseudogene
RPL6P20	pseudogene
VN1R37P	pseudogene
VN1R38P	pseudogene
SAPCD2P1	pseudogene
ZNF735	protein_coding
ZNF679	protein_coding
VN1R39P	pseudogene
ZNF736	protein_coding
TRIM60P18	pseudogene
YWHAEP1	transcribed_pseudogene
VN1R40P	pseudogene
ZNF680P1	pseudogene
VN1R41P	pseudogene
HNRNPCP7	pseudogene
ZNF680	protein_coding
BNIP3P42	pseudogene
LOC100133092	pseudogene
LOC100129293	pseudogene
LOC100128885	lncRNA
LOC641746	transcribed_pseudogene
ZNF107	protein_coding
BNIP3P11	pseudogene
MIR6839	miRNA
LOC644387	pseudogene
ZNF138	protein_coding
SEPHS1P1	pseudogene
EEF1DP4	pseudogene
ZNF273	protein_coding
VN1R42P	pseudogene
MTDHP1	pseudogene
ERV3-1-ZNF117	protein_coding
ZNF117	protein_coding
VN1R43P	pseudogene
ERV3-1	protein_coding
RNU6-1229P	pseudogene
LOC441241	pseudogene
CCT6P3	transcribed_pseudogene
SNORA22C	snoRNA
SNORA15B-1	snoRNA
GTF2IP14	pseudogene
INTS4P1	transcribed_pseudogene
PRR13P6	pseudogene
CLUHP7	pseudogene
LOC100419781	pseudogene
RSL24D1P3	pseudogene
LOC100533634	pseudogene
ZNF92	protein_coding
LOC101929322	transcribed_pseudogene
LOC402279	pseudogene
LOC441242	lncRNA
INTS4P2	transcribed_pseudogene
CCT6P1	transcribed_pseudogene
SNORA22	snoRNA
SNORA15B-2	snoRNA
GTF2IP5	pseudogene
RNU6-912P	pseudogene
RNU6-973P	pseudogene
VKORC1L1	protein_coding
HNRNPA1P75	pseudogene
GUSB	protein_coding
LOC100419772	pseudogene
LOC644667	pseudogene
ASL	protein_coding
CRCP	protein_coding
TPST1	protein_coding
RNU6-313P	pseudogene
LINC00174	lncRNA
GTF2IP9	pseudogene
SKP1P1	pseudogene
LOC729126	pseudogene
GS1-124K5.4	lncRNA
LOC346329	pseudogene
LOC100420547	pseudogene
GS1-124K5.11	transcribed_pseudogene
SAPCD2P3	pseudogene
RPL35P5	pseudogene
KCTD7	protein_coding
LOC100996437	lncRNA
RABGEF1	protein_coding
LOC100420954	pseudogene
GTF2IRD1P1	transcribed_pseudogene
GTF2IP23	transcribed_pseudogene
RNU6-1254P	pseudogene
LINC02604	lncRNA
RPL31P38	pseudogene
TMEM248	protein_coding
RN7SL43P	pseudogene
SBDS	protein_coding
TYW1	protein_coding
MIR4650-1	miRNA
PMS2P4	transcribed_pseudogene
SPDYE21P	pseudogene
STAG3L4	transcribed_pseudogene
LINC01372	lncRNA
MTCO3P41	pseudogene
LOC102723427	lncRNA
MTCO1P57	pseudogene
MTND4P3	pseudogene
LOC100419458	pseudogene
RNA5SP231	pseudogene
RNU6-832P	pseudogene
MTCO2P25	pseudogene
MTCO1P25	pseudogene
RNU6-229P	pseudogene
CT66	lncRNA
AUTS2	protein_coding
LOC100967223	pseudogene
GALNT17	protein_coding
MIR3914-1	miRNA
MIR3914-2	miRNA
RN7SKP75	pseudogene
CALN1	protein_coding
RNA5SP232	pseudogene
RPS28P6	pseudogene
ABCF2P2	pseudogene
TYW1B	protein_coding
MIR4650-2	miRNA
RN7SL377P	pseudogene
SBDSP1	transcribed_pseudogene
RN7SL625P	pseudogene
SPDYE7P	transcribed_pseudogene
POM121	protein_coding
NSUN5P2	transcribed_pseudogene
TRIM74	protein_coding
LOC100101148	transcribed_pseudogene
STAG3L3	transcribed_pseudogene
PMS2P7	transcribed_pseudogene
SPDYE8P	transcribed_pseudogene
SPDYE10P	transcribed_pseudogene
GTF2IP4	transcribed_pseudogene
PHBP5	pseudogene
NCF1B	transcribed_pseudogene
GTF2IRD2P1	pseudogene
POM121B	pseudogene
NSUN5	protein_coding
TRIM50	protein_coding
FKBP6	protein_coding
RNU6-1080P	pseudogene
FZD9	protein_coding
BAZ1B	protein_coding
RNU6-1198P	pseudogene
BCL7B	protein_coding
TBL2	protein_coding
MLXIPL	protein_coding
VPS37D	protein_coding
DNAJC30	protein_coding
BUD23	protein_coding
STX1A	protein_coding
MIR4284	miRNA
RN7SL265P	pseudogene
ABHD11-AS1	lncRNA
ABHD11	protein_coding
CLDN3	protein_coding
CLDN4	protein_coding
METTL27	protein_coding
TMEM270	protein_coding
ELN	protein_coding
LIMK1	protein_coding
EIF4H	protein_coding
MIR590	miRNA
LAT2	protein_coding
RFC2	protein_coding
CLIP2	protein_coding
GTF2IRD1	protein_coding
RNA5SP233	pseudogene
MIR10525	miRNA
GTF2I	protein_coding
LOC101926943	lncRNA
PHBP15	pseudogene
NCF1	protein_coding
GTF2IRD2	protein_coding
STAG3L2	transcribed_pseudogene
PMS2P5	transcribed_pseudogene
SPDYE12P	pseudogene
CASTOR2	protein_coding
RCC1L	protein_coding
GTF2IRD2B	protein_coding
NCF1C	transcribed_pseudogene
GTF2IP1	transcribed_pseudogene
PHBP6	pseudogene
SPDYE13P	transcribed_pseudogene
SPDYE14P	transcribed_pseudogene
SPDYE15P	transcribed_pseudogene
PMS2P2	transcribed_pseudogene
STAG3L1	transcribed_pseudogene
LOC541473	transcribed_pseudogene
TRIM73	protein_coding
NSUN5P1	transcribed_pseudogene
POM121C	protein_coding
SPDYE5	protein_coding
PMS2P3	transcribed_pseudogene
HIP1	protein_coding
CCL26	protein_coding
CCL24	protein_coding
LOC100129130	pseudogene
RHBDD2	protein_coding
POR	protein_coding
MIR4651	miRNA
RPL7L1P3	pseudogene
SNORA14A	snoRNA
TMEM120A	protein_coding
STYXL1	protein_coding
MDH2	protein_coding
RNU6-863P	pseudogene
GTF2IP7	transcribed_pseudogene
LOC645324	pseudogene
LOC100420548	pseudogene
SRRM3	protein_coding
HSPB1	protein_coding
YWHAG	protein_coding
SSC4D	protein_coding
ZP3	protein_coding
DTX2	protein_coding
